,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
nematoda,-0.0031743932,0.1447169,0.2931228,0.016434884,-0.21889848,-0.06936039,0.25133514,-0.07487157,-0.13378534,-0.008492944,0.13365147,0.029513767,-0.62474465,0.38916707,-0.30217502,0.39000395,-0.09991863,0.4575997,0.08958579,0.6830077,0.08510932,0.09809366,0.122151844,-0.357661,-0.38787395,0.54255134,-0.25244546,0.090490624,-0.093783736,-0.12328458,-0.11955407,0.15437448,0.30915082,-0.14910552,-0.23985563,-0.6591303,0.2133113,0.24886517,0.33310986,0.12461376,-0.49231213,0.22046965,-0.077113435,-0.5493389,0.39919114,-0.22712955,-0.19044437,0.052757975,-0.0051796534,0.34496576,0.03858272,-0.24042077,0.18232353,0.36977154,0.45005098,0.2602743,0.0046278303,0.20035464,-0.33509833,-0.22587253,-0.32218724,-0.26146197,-0.3550622,0.11200157
eradikasi_tanaman_sakit,0.29340103,-0.100390196,0.03572855,0.08224727,0.14400905,-0.45162717,-0.09589711,0.095991775,-0.52935785,-0.17284283,-0.014581498,0.15772499,-0.28319788,-0.14633007,0.28474426,0.46388906,-0.38593343,-0.10717841,-0.018217767,0.48540944,0.06461879,0.233025,0.33932778,-0.27934492,0.3308431,0.1735148,-0.25753078,0.43630072,0.20815271,-0.19727354,0.08755826,-0.02091238,-0.48048678,-0.33579916,-0.27277684,-0.12404895,0.15869266,0.072991975,0.106539555,0.30328536,0.25313807,0.23353484,0.06959226,-0.7729855,-0.06285396,-0.21349336,-0.47887358,0.20738028,0.35323328,0.05523075,0.088259056,-0.060665965,0.04260161,0.14378202,0.48236877,0.040242467,0.1172371,0.19758086,-0.14031729,-0.035606176,-0.046734054,-0.16927019,-0.27066576,0.0076821875
Atherigona sp.,0.27293456,-0.2474879,0.2835593,0.4616688,0.01264893,-0.1326548,-0.017535714,-0.16786164,0.2768524,0.22728646,0.2695884,-0.35704008,0.3346935,0.22440942,-0.0061733765,0.34955224,-0.3905124,-0.28110033,-0.22327052,0.4933176,0.09038227,0.41270483,0.5129963,0.11017646,0.075385876,0.44475725,0.018731162,-0.036836382,-0.13114865,-0.59346575,-0.3486149,0.2697481,-0.00023740617,0.28677326,-0.80707276,-0.5166932,0.41596666,0.012305,-0.13068645,0.17072117,0.12811978,-0.33199102,-0.03895058,-0.78113776,0.53563595,-0.1499923,-0.34241384,0.15004553,0.23566756,0.42743024,-0.0093636345,-0.014242417,-0.30296534,0.11935026,0.50161344,-0.0637816,0.4405902,0.018047102,-0.36538565,-0.2722449,-0.06697146,0.14589354,0.12742059,0.0932188
Vektor,-0.064542405,0.32867244,0.09525126,-0.66023654,0.46772468,-0.4680167,-0.5223415,-0.38158214,0.058432896,-0.5884211,0.124070235,-0.49535033,-0.21409735,-0.16663574,0.011774457,0.5495019,0.21237302,-0.35520172,0.09881065,0.077850364,0.9691922,0.30008107,-0.13127477,0.6790181,0.036827914,0.24870877,-0.6618243,0.8877109,-0.0016559162,0.5983284,0.30462492,0.043189894,0.36440188,0.034070663,-0.27167946,-0.88737863,0.43491772,0.19564585,0.16200083,0.10617773,0.00945929,-0.07668146,-0.70765096,0.07007992,0.24131708,-0.06645935,-0.10628041,-0.75836295,-0.49639067,-0.36317593,0.043080565,-0.4571197,-0.0066210073,-0.48090747,-0.060838692,-0.47669688,0.115212046,0.12187861,-0.036436807,0.7619412,-0.25620395,-0.19581258,-0.38084146,0.20236129
na61ff444636d4a939718f3d4b2f8028ab5,0.25181454,-0.09504945,0.5530767,0.52922547,0.63059014,-0.14943762,-0.7197202,-0.81568116,-0.088999145,-0.6818592,0.69794357,-0.23661523,-0.29046434,-0.07743825,0.39074922,0.6204598,-0.12359006,-0.3073145,0.48874962,0.1626471,0.08784538,0.12423602,-0.58590186,0.0623789,-0.33165422,-0.06854295,-0.26167265,0.22970329,0.38831028,0.7781376,-0.4141959,0.7137102,0.16910979,0.0002807878,-0.4314342,-0.2946444,0.010863751,0.10456545,0.15282014,0.017380433,0.1927284,0.04143421,-0.3685604,-0.025232662,0.12004797,0.000767597,-0.033576276,-0.7549353,-0.100197054,-0.7135611,0.1338117,-0.674806,0.3146827,0.25503385,0.25346434,-0.4003243,-0.1491638,0.18954031,-0.093913354,0.33851483,0.35987693,0.09988166,0.45323306,-0.16744012
acetamiprid,0.34338447,0.033886563,0.22251374,-0.045930237,0.2573347,-0.12544017,0.31464177,-0.11378493,-0.010014814,-0.14895359,0.074722104,-0.35324353,-0.76576257,0.09029815,-0.28434023,0.58355165,-0.15332823,0.2797626,-0.11571609,0.6366445,-0.031890903,0.12552978,0.46250236,-0.33855715,-0.40556374,0.6739402,-0.026310934,-0.1321504,-0.07701061,-0.064186156,-0.050777875,0.01352115,0.23941809,-0.15364265,-0.14642656,-0.5017276,0.21798639,0.36645755,0.41605526,0.13617025,-0.39550364,0.30235916,-0.27142087,-0.5683797,0.27180028,-0.2638928,0.19292477,0.2766584,-0.1736475,-0.028233478,0.008194689,-0.29303575,-0.16381544,0.05836167,0.46957326,0.2935081,0.059015382,0.21795064,-0.33798814,-0.54698753,-0.122324795,-0.07500811,-0.31238407,0.04244189
na61ff444636d4a939718f3d4b2f8028ab4,0.29905882,0.15236586,0.10789453,-0.3214016,0.4413404,0.22648992,-0.1812731,-0.57114774,-0.5417015,-0.6182134,0.35489812,-0.7725179,-0.40972742,-0.43240404,-0.15348804,0.24192296,-0.11821488,-0.35127738,0.13534099,0.39657813,0.6183156,0.09856792,-0.17674793,-0.058396436,-0.56652373,0.098117836,-0.44936314,0.5378186,-0.15869166,-0.02086055,-0.31778032,-0.021482348,0.2576227,0.28407228,-0.18361717,-0.035118394,0.3690365,-0.0106894085,0.021037193,0.08425647,0.4432458,-0.3593033,0.15493444,-0.19014016,0.17113599,-0.30565605,0.24220869,-0.47941062,0.120599195,-0.33794546,-0.27289063,-0.68207157,0.017494785,-0.18636565,-0.18225256,-0.38552937,-0.2199939,-0.124306455,0.22458564,0.6441122,-0.11927798,0.400148,0.1412689,0.17987825
diabrotica,0.3433496,0.07956867,0.14115383,-0.08538307,0.27122086,-0.21719472,0.33352372,-0.068484075,-0.13903563,-0.04489222,0.009779257,-0.28027317,-0.65550154,0.05299671,-0.2484973,0.6773779,-0.19544013,0.45091358,-0.04088594,0.61317664,0.0856515,0.08054255,0.48098758,-0.39288265,-0.428255,0.566423,0.05064402,-0.014686857,-0.052865364,-0.13750412,0.020293402,-0.054733455,0.32015634,-0.1447786,-0.04700793,-0.49972352,0.26540458,0.22216633,0.41633344,-0.008264893,-0.33712995,0.3134661,-0.4804821,-0.54994345,0.26756725,-0.2882825,0.18555015,0.21315002,-0.1667855,0.019039705,-0.04044931,-0.32799488,-0.18180111,0.2554366,0.45150247,0.27070153,0.16204946,0.19540931,-0.2644257,-0.4713712,-0.20288198,0.0960994,-0.3512328,0.10525615
boron_foliar,0.36812443,-0.39410073,0.26039067,0.38353688,-0.10931812,-0.74142843,-0.007024472,-0.10010297,-0.11068719,0.4540634,0.10132453,-0.10781591,-0.24697137,0.063338496,0.030569974,0.8810185,-0.17233485,0.37018254,0.041805554,0.39644632,0.5810129,0.06648037,-0.032820527,-0.24877597,0.120212734,0.050175022,-0.45403206,-0.21009213,0.006593386,-0.37679103,0.2066599,-0.12396303,0.2191101,0.39429733,-0.21008772,-0.29388314,0.42246768,0.72474426,-0.18882771,-0.30547485,0.08276165,0.24469028,-0.011043541,-0.33309984,-0.05466207,-0.25287497,0.118391976,-0.06314087,0.20552905,0.10844344,0.44585952,-0.01107118,0.10708174,-0.071472734,0.24162652,-0.23713662,0.38836345,-0.37983763,-0.25716946,-0.051766068,-0.14430463,-0.17074046,-0.09118955,-0.13776857
pyrilla_perpusilla,0.69640607,-0.07708042,0.41380435,-0.08988216,-0.17992829,-0.45874795,-0.01029073,0.006071597,0.18055208,0.3299119,0.09608321,0.17368673,0.09569954,0.066595525,0.07841821,0.4221673,0.33958352,-0.23010033,0.046802126,0.45411685,0.4930961,0.6055445,0.49920425,0.30522332,0.020465292,0.16485772,-0.55959755,0.1640135,0.16358301,-0.15245767,-0.06336367,-0.027698468,0.08206699,-0.0035705853,-0.24022698,-0.571439,0.22891979,-0.057246033,0.4520225,0.11037409,-0.26647818,0.29383194,0.40266857,-0.63023835,-0.2354751,-0.4805402,-0.024062704,0.008563753,0.092536904,-0.1396836,-0.31152365,0.27254295,0.13274951,0.7263288,0.38696444,0.23385519,-0.19927588,-0.071478575,-0.29090664,0.025896745,-0.15274468,-0.0023127163,0.44493416,-0.07471222
Oxycetonia versicolor,0.9321669,-0.11983392,0.31915587,-0.30426288,-0.08472817,-0.52640307,-0.21904565,-0.17493065,-0.16901655,0.016654504,0.40942726,0.07735765,0.05378525,-0.17777102,-0.07222409,0.43219253,0.23223042,-0.040458277,0.09711508,0.5267159,0.3611039,0.17365073,0.7727334,-0.3162729,-0.07082476,0.04939864,-0.07056517,-0.15139684,0.18473668,-0.22524199,-0.16768155,0.06181161,0.5758689,-0.03816462,-0.5609042,-0.45389926,0.1882969,0.14022815,-0.22297983,-0.039080907,0.2718935,0.65531933,0.04235576,0.008314521,0.44013774,0.18185681,-0.5787748,-0.1877653,0.32686636,0.29320908,-0.34829408,0.24935032,0.06442985,0.100374274,0.35644498,0.5405338,0.01000397,0.12585665,-0.03775569,-0.3074287,-0.12756364,0.2252825,-0.56016886,-0.33665496
Pezizomycotina,0.4391038,-0.56511456,0.16887555,-0.0732186,0.17654917,-0.18017979,-0.4190047,0.28975657,-0.2372346,-0.09179797,0.83057,-0.0018058086,0.0029176602,0.1556533,0.15491614,0.5454929,-0.07979105,0.55850095,0.27279925,0.42612082,-0.14164956,0.15982291,-0.09675546,-0.073638566,0.22431734,0.39953086,-0.13991243,0.27959085,0.15764241,-0.50408655,0.3627631,-0.41694275,-0.04832874,-0.16850638,-0.089694455,-0.3986223,0.2549731,-0.029493738,0.44374165,0.0063925115,0.055444986,-0.06008114,-0.21900211,-0.094851986,0.21433008,-0.18192136,0.24500643,0.0016173595,0.15487088,0.6132218,-0.0059272936,0.06907482,0.15581019,0.6625144,0.7261459,-0.023257159,0.40002957,0.0017447992,0.26149964,0.15238611,-0.5196676,0.35187078,-0.12277422,-0.14487608
Iron Deficiency,0.10545206,-0.4761663,-0.14477812,0.20170294,0.50353473,-0.03974942,-0.026256809,-0.2748716,-0.15157616,0.26103264,-0.05447453,0.19181958,-0.3699492,-0.059171822,0.042862542,0.42798486,-0.42221904,-0.054046627,0.11527921,-0.036186427,0.28742427,0.36050388,0.2580962,0.12356162,0.3839221,0.3519666,-0.104677595,0.46446344,-0.06427456,-0.31113026,0.22541621,-0.066395566,0.5773971,0.3569935,-0.32945666,-0.7357971,0.34127095,0.54708934,-0.11301495,-0.09068427,-0.05702633,0.32086045,0.42041218,-0.3799996,-0.32224062,-0.33701065,0.2316289,0.116810694,0.4558566,0.014004002,0.2213247,-0.14800023,0.1735466,0.34900743,0.15017232,0.26849088,0.63135636,-0.08465123,-0.44621477,0.007134642,-0.30634367,-0.038872655,-0.010857779,-0.46272418
disebabkanOleh,0.21975166,0.13495341,0.23534445,0.25505564,0.5975226,0.37041897,-0.48277104,-0.31066188,-0.48645785,-0.496879,0.65747267,-1.0454191,-0.08048959,-0.48036405,0.12465862,0.46986347,-0.30909303,0.0073890323,0.4612439,-0.12808044,0.44661963,-0.38390687,-0.16417485,0.045615185,0.48059145,-0.15419406,-0.62341726,-0.79171735,0.6369777,0.4822924,-0.28218022,-0.014338545,0.11236351,-0.2461343,-0.6533457,-0.7307935,0.65105224,0.037796166,-0.14567631,0.53547883,-0.40143862,-0.6284318,-0.3800253,-0.47009894,0.16051215,-0.7923729,-0.2666851,-0.82879937,-0.05551656,0.10562139,0.05307632,-0.39483055,0.5709304,-0.16525802,-0.5183369,-0.14111456,-0.16719362,-0.010038419,-0.30837384,0.27808622,-0.25266317,0.19598852,-0.14013322,-0.50617945
Patogen,0.2270169,-0.014069879,0.11223021,0.28328246,0.767019,0.3023804,-0.38549507,-0.43782607,-0.4791296,-0.45642594,0.44900936,-1.2420185,-0.09227195,-0.46035418,0.03606788,0.5696967,-0.14780468,0.057943948,0.27313042,-0.10838571,0.5760381,-0.4216755,-0.101340525,-0.046837285,0.59503776,-0.27779385,-0.5635847,-0.8651856,0.5709585,0.6165531,-0.2516397,-0.001896649,-0.08142711,-0.069138385,-0.74684113,-0.74948364,0.67939854,-0.087198436,-0.07090148,0.5196856,-0.529833,-0.7384151,-0.39982563,-0.52871615,0.27616274,-0.7138638,-0.27891022,-0.80777997,0.06254939,0.1445816,0.14270777,-0.41465485,0.38346463,0.020770667,-0.4152073,-0.21758933,-0.3820076,0.023914699,-0.17144173,0.23417453,-0.42657605,0.37681052,-0.0772307,-0.52231735
suhu_rendah,0.17437756,-0.5222995,-0.0019685507,0.22909467,0.39019763,0.05039351,0.07319342,-0.32433644,-0.19233517,0.42551604,-0.010959217,0.21609412,-0.46103358,-0.10060433,0.2646412,0.53349257,-0.5244093,-0.15208866,0.26065615,0.090441175,0.17999478,0.29129806,0.32163695,0.074219555,0.39362702,0.4320243,-0.05249022,0.4457051,-0.088252604,-0.24685813,0.16687074,-0.057667878,0.6186423,0.3271511,-0.36246014,-0.43227917,0.27396905,0.6397845,-0.09848251,-0.1522879,0.032335494,0.30219057,0.35852343,-0.38845715,-0.29512823,-0.2175374,0.21664923,0.08528456,0.4944407,-0.11270486,0.24501614,-0.15350862,-0.0020773404,0.46659833,0.17137444,0.26345634,0.56456757,-0.20385428,-0.5307951,0.102397785,-0.31770515,0.028144065,-0.071705915,-0.5369821
chilo_partellus,0.21491066,-0.068351716,0.34364405,0.16969149,0.65763545,-0.32657325,0.022265464,-0.3645552,-0.4158951,0.007232246,0.22880705,-0.14242351,0.097093925,0.44305402,-0.03419894,0.7795641,-0.105786234,-0.11459293,-0.28082916,0.208906,-0.0013137454,0.35689414,0.32474616,0.0053329086,0.42503306,0.35425287,-0.42214572,-0.17199402,-0.20500687,-0.084602036,-0.29924476,0.11777459,0.033117685,-0.044483636,0.20778313,-0.40312254,0.36169747,-0.22031814,0.19064099,-0.5609632,-0.0894745,0.31573412,-0.05146111,-0.40370283,0.07032136,0.27003655,-0.38154987,0.1626244,0.29737532,0.2024157,-0.1089293,-0.12938648,0.055129796,0.360607,0.35428467,0.51768017,0.17162575,-0.036677565,0.16570391,-0.13886021,-0.46949625,-0.6152885,-0.006557204,-0.06892484
pythium,0.28487557,-0.14819373,0.06353068,0.46067443,0.25698894,-0.13999142,-0.06600462,0.28160036,-0.25468925,-0.083222054,0.35206282,-0.28903437,-0.55013424,0.17650484,-0.28245038,0.25343835,-0.24974659,0.10097114,0.10461199,0.07041735,0.5722269,0.808735,0.43637586,-0.018036038,-0.26070178,0.44969046,0.11555255,0.05066684,0.19530173,-0.20299092,-0.10942339,-0.059357602,0.010271042,-0.15359107,-0.055721667,-0.0412157,0.46034977,0.31106162,0.08870905,-0.30720258,0.11054042,-0.29440182,0.14036173,-0.2245828,-0.25852686,-0.09882244,-0.16820237,-0.12781946,0.12843022,0.6462365,-0.30675447,0.19748564,0.19580594,0.056788195,0.95785594,0.34454742,0.13430254,-0.07370427,-0.35634604,0.121606104,0.25968334,-0.33105025,-0.12766957,-0.071405515
astylus_atromaculatus,0.52609974,-0.054102015,0.2592461,0.018628968,0.22959314,0.047318842,0.15560678,-0.08583022,-0.110071406,0.41994017,0.27865863,0.21686696,-0.45161656,-0.012273657,0.08997278,0.4408916,0.16093872,0.050863165,-0.25435796,0.68873984,0.15309836,0.5871566,0.88272655,-0.18119816,0.015639389,0.669355,0.052548148,-0.14334853,0.10758909,-0.10516718,0.0049611386,0.042326234,-0.27773625,-0.043838684,-0.3804125,-0.41502175,0.44042832,0.24702784,0.1185154,0.35389796,-0.23399775,0.69866526,-0.47769403,0.11091863,0.5931265,0.22895409,-0.0012376702,0.09184387,0.26100188,0.4848956,-0.061120857,-0.15828478,0.31223765,0.010349317,0.12941328,0.0003354183,0.1295864,0.64395267,-0.064867355,0.63309133,0.101278216,-0.21132086,0.4661796,-0.25448108
na61ff444636d4a939718f3d4b2f8028ab23,-0.3866824,-0.048155893,0.14053771,-0.36188787,0.5562932,0.0705324,-0.4037508,-0.1720115,0.11558953,-0.49579242,0.069272384,-0.9573402,0.066732064,-0.14573506,0.30462763,0.3238029,-0.1956055,-0.5613509,0.77036935,0.3130039,0.46526828,0.022590388,0.0520694,-0.015190169,-0.3085344,-0.068372935,-0.15121363,0.22160509,0.05363405,0.11358519,-0.24959528,-0.22074819,0.40624264,0.09686741,-0.2140426,-0.61033195,0.5485702,0.06948754,-0.13824546,0.18928364,0.19092691,-0.0031832794,-0.08551967,-0.26335022,0.4412574,0.032466374,0.033165067,-0.6989957,0.11335326,-0.4292193,-0.21032825,-0.7177474,0.13164236,-0.084370606,0.13529277,-0.3401875,-0.3422021,-0.14294514,0.13622029,0.7712351,-0.117644995,-0.13652498,0.08156101,0.10228256
Spodoptera frugiperda,0.5327585,-0.4709721,0.33611184,-0.16088799,0.03069974,-0.029933596,-0.39245725,-0.11068808,-0.3373736,0.06975818,0.39066008,0.030939396,-0.28685367,0.27867192,-0.109018065,0.026843308,-0.29776615,-0.13944675,-0.52940726,0.3830254,0.6018817,0.3579644,0.24483734,-0.16833572,0.033075023,0.49506992,-0.109446764,-0.034234397,0.42501754,-0.21672392,-0.29198885,-0.07573181,0.050931647,0.21998729,0.07734081,-0.6230413,-0.13038535,0.052259896,-0.018473322,0.59366995,0.11874584,0.23696187,-0.5818554,-0.5556091,-0.08859352,0.44332024,0.22850034,0.17683437,0.0063713854,0.16237123,0.23951513,-0.002525661,0.022118354,0.30089438,0.8226654,0.17472899,-0.04445596,-0.2360987,0.094936624,-0.052040204,-0.33689743,-0.40195316,0.0006518558,-0.23946342
trichoderma,0.40997177,-0.64782655,-0.05789212,0.3340359,0.09816357,-0.3141146,0.10437725,0.031921934,-0.3473856,-0.008992576,0.23033427,-0.0915108,-0.30210128,0.07705362,-0.26697698,0.4454816,0.07264092,-0.21691136,0.1403507,0.009181948,0.32098788,0.8789267,0.1838411,-0.122086994,0.046272844,0.30151105,0.17883217,0.010066283,0.15556788,-0.03427721,0.119882986,-0.037622917,-0.0020371939,-0.28497168,0.10939786,-0.11929505,0.45663998,0.1951774,0.23820576,-0.13474968,0.016694028,0.02399011,-0.085207745,-0.33756933,0.15810001,-0.20563814,-0.2942896,-0.19479963,-0.083331004,0.52314025,-0.04915306,-0.2023806,0.25179425,0.31845433,0.39149588,0.20524137,0.21269377,-0.20015542,-0.4998436,-0.00022117505,0.023982188,-0.08017382,-0.0895456,0.063341595
elasmopalpus_lignosellus,0.40152118,-0.45316935,0.8760014,0.10456924,-0.11128223,-0.14636172,0.5475157,-0.14883795,-0.33018416,-0.38442156,-0.049616396,-0.30723083,-0.065169826,0.064032264,-0.5343914,0.1987762,-0.5545103,0.08301264,0.010151457,0.32212338,0.43155777,0.3596076,0.6107324,-0.09420153,-0.007661635,0.27914497,-0.18625523,0.09942175,0.38721144,-0.20620826,0.0035265498,-0.087157965,-0.39461038,0.119842246,-0.4766442,-0.6938142,0.35311216,-0.12069523,0.17310174,-0.29133764,-0.10045364,0.26220894,0.11418512,0.07229632,0.16013128,-0.16746962,0.060649123,0.18882753,0.33783063,0.1731456,0.42242736,-0.017604828,0.50224835,0.20236388,0.254372,0.5849653,0.1843291,0.013597767,-0.03142514,-0.088631354,-0.028614806,0.21756142,0.17565651,-0.03234644
metam_sodium,0.1628184,-0.63422835,0.33844566,0.1619222,0.3385153,-0.38330176,0.13114288,-0.026620697,-0.3690753,0.15549247,0.3396035,-0.13919562,0.010865828,-0.4930789,0.08848149,0.48311487,0.027693428,-0.09183137,-0.13133734,-0.05214368,0.37387004,0.6062702,0.24594344,0.13537802,0.12524998,0.24934003,0.23066324,0.025148077,0.04947793,-0.32700703,-0.02741233,-0.09633316,0.1040842,-0.10683869,0.35602093,-0.149774,0.22101656,0.5349528,0.19855216,-0.08125879,0.09976725,0.10669104,0.0065028234,-0.34154826,0.38890448,-0.28823668,-0.35885507,0.19028428,-0.09159984,0.42748845,0.12004981,-0.3733199,0.35517836,0.49807507,0.41577223,-0.107990414,0.07538778,-0.06641715,-0.9518692,-0.046250764,-0.4237248,-0.031092525,0.021488069,0.18047038
ustilago_maydis,0.66754615,-0.08430169,0.18785036,-0.23851608,0.3276418,0.1312371,0.32649747,-0.07510319,-0.09951157,0.008240388,0.2679711,0.08216751,-0.126149,-0.3063039,0.17779645,0.44138095,-0.041597858,-0.05283387,-0.1378597,0.4983305,0.21963848,0.52716565,-0.40231168,-0.37603632,0.3573165,0.35613182,-0.053066906,-0.13750337,0.6271442,-0.52963495,-0.24635121,0.30743143,-0.29382688,0.08872189,-0.16287923,-0.6823367,0.4395891,0.17592576,0.426611,-0.2355336,0.08778449,-0.25376567,0.2511366,-0.18283923,-0.057691026,0.02366692,-0.24370499,-0.16175702,-0.016850172,-0.037208088,0.21466878,0.19326852,0.17387532,-0.045394607,0.5749377,0.29981044,0.5554902,0.4372647,-0.20408304,-0.031623073,-0.6554375,-0.19613051,-0.105261065,0.30940676
na61ff444636d4a939718f3d4b2f8028ab17,0.12310975,0.1774194,-0.027992561,0.39984545,0.39740282,0.10651087,-0.3116941,-0.30102625,-0.07328868,-0.50773025,0.25151762,0.033757962,0.19853455,-0.32255727,0.39635018,0.85268563,0.20321207,-0.36387476,0.09322351,0.13625649,0.6514813,-0.4196361,-0.022136293,0.11256704,-0.04565125,0.5867193,-0.12164374,0.37339982,0.3689376,0.42314517,-0.570385,-0.47514415,0.047862653,-0.049924664,-0.6981744,-0.28421015,0.38984525,-0.24184476,-0.34766883,0.13713402,0.012466453,-0.3838315,-0.094011605,0.19575511,0.15742798,-0.50339687,0.10188148,-0.6467314,0.024529189,-0.1733727,-0.4347402,-1.1860536,0.7967584,0.04162601,0.3872034,-0.41904148,-0.29989946,-0.41441432,0.46680525,0.14464137,0.2381016,-0.14829777,-0.151694,-0.028374834
menyerangBagian,0.3843187,-0.06700004,0.56419736,0.6288241,0.7530738,-0.17192732,-0.70886815,-0.82637167,-0.21232027,-0.44168738,0.6234247,-0.39889747,-0.32293788,-0.015184155,0.30101374,0.74816304,-0.22438514,-0.23438218,0.6157825,0.18257083,-0.09382702,0.15093943,-0.5020834,0.20361339,-0.44811606,0.15013938,-0.083367534,0.25799617,0.36117992,0.88387567,-0.5959075,0.86489385,0.4641838,0.02859172,-0.34171084,-0.271768,0.09850897,0.19557492,0.4566499,-0.22394836,0.31567088,0.22590841,-0.42979574,0.12614247,0.21560818,-0.04954387,-0.12291715,-0.9746314,0.060366396,-0.6332693,0.26297626,-0.51673293,0.4835955,0.49249476,0.17071162,-0.62005496,-0.068536386,0.23951007,-0.06397255,0.36481264,0.47062612,0.30630216,0.21194905,-0.091879725
Helicoverpa armigera,0.48604488,-0.21036874,0.5830382,0.050855953,-0.0465913,-0.1559238,0.04792818,-0.17164633,0.13192591,-0.008139178,0.47099537,0.22804779,-0.14835468,-0.016464215,0.17647219,0.28240672,-0.14233755,0.28326586,0.08638993,0.60354763,0.41313142,0.8314558,0.48145157,0.033302557,0.32475662,0.55688,-0.18833326,-0.24807672,-0.32106128,0.08067364,0.101441205,0.2611469,-0.076125175,-0.15897843,0.20110126,-0.69902164,-0.01718072,0.12204504,-0.19569075,-0.15346265,0.037960216,-0.0623347,0.024282893,-0.6777295,0.3480368,0.26460192,0.10896808,0.1788999,0.094269015,-0.113074,0.2869202,-0.3078851,0.16366534,0.30069444,0.28329346,0.4307088,-0.017406562,0.08404054,0.072261766,0.3009125,0.045678936,0.08976172,-0.69088346,-0.2059061
na61ff444636d4a939718f3d4b2f8028ab34,0.0670645,0.18598895,0.20340742,-0.069267526,0.23974803,0.10283809,-0.64576817,0.14527611,-0.41813505,-0.738545,0.33775157,-0.33582252,-0.49570596,-0.25784382,-0.09667431,0.5800803,-0.18545298,-0.43259206,-0.06298892,0.08321239,0.01858184,-0.047432814,0.26981103,-0.2628635,-0.047438856,-0.28578022,-0.23226465,0.15204231,-0.13122648,0.7262485,-0.37113383,-0.5517255,0.30983886,0.4111504,-0.8273765,-0.2542296,0.17867586,0.075704426,0.023799025,-0.13133357,0.040807474,0.10770572,0.11638783,-0.06158707,-0.17801237,-0.1653763,-0.49482298,-1.0927131,-0.65270615,-0.23257911,-0.034308568,-0.55498433,1.0389135,0.054922633,0.21475433,-0.33785883,0.01115314,-0.26704752,0.24857232,0.5787958,-0.1619156,-0.027928244,0.44980437,0.29987657
na61ff444636d4a939718f3d4b2f8028ab35,0.008832173,0.1337816,0.08534641,-0.2955873,0.4967425,0.22414012,-0.56029296,-0.067795664,-0.16920185,-0.3317398,0.3069983,-0.40484536,-0.6481433,-0.20730631,0.18017201,0.3913013,-0.3005257,-0.4258327,-0.2019885,0.07339005,0.16305616,-0.19626042,-0.0691377,-0.23378457,-0.23389992,-0.26384103,-0.38359505,0.26810122,0.23592815,0.743987,-0.34700176,-0.18555783,0.31389946,0.16641359,-0.59374607,-0.25182453,0.23628947,-0.06987686,-0.115589105,-0.021994859,0.26952994,-0.01552434,-0.1034538,-0.056461256,0.2517652,-0.41065887,-0.29264534,-0.9075972,-0.53782314,-0.18181214,-0.06195788,-0.5885456,0.9573974,0.18179062,0.17272323,-0.20230533,-0.026981136,-0.3040226,0.14387242,0.5399595,-0.01778916,-0.17926699,0.46250692,0.024179569
menyerangTanaman,0.106968634,0.09613395,0.31399503,-0.5797656,0.18735147,0.1380654,-0.08277704,-0.25615644,-0.3844679,-0.35778648,0.21479909,-0.6855578,0.03466305,0.19154802,-0.2337981,0.4663131,-0.20516275,-0.31338018,0.7358941,0.3792297,-0.1264868,-0.04884631,-0.25881132,0.110678986,0.1385879,-0.0480054,0.07102921,0.25165325,0.099716514,0.31642368,-0.06312606,-0.111734435,0.47824895,0.10630877,-0.31327695,-0.61590517,0.6214662,-0.1956293,-0.3857024,-0.010723609,0.37147063,-0.25739354,-0.23795561,-0.04603479,0.5738244,-0.3127128,-0.3306094,-0.17825314,0.9242599,-0.51059943,-0.26614115,-1.0325484,0.5052523,-0.535706,0.44514406,-0.274003,-0.43191794,-0.40144432,-0.26869094,0.97793233,-0.16394562,-0.029259186,0.7195075,0.0865611
na61ff444636d4a939718f3d4b2f8028ab21,-0.1314936,0.05507538,0.2683775,-0.497993,0.2688525,0.22785233,-0.17339581,-0.15592548,-0.37702534,-0.3702324,0.35355067,-0.5767273,0.012985056,0.08195671,0.15165272,0.4256767,-0.14793111,-0.5494609,0.87661713,0.2672191,-0.038180083,-0.0102793155,-0.166756,0.13504632,0.06860461,-0.061425403,0.1316807,-0.17660397,0.062389594,0.61521274,0.13992159,-0.17050987,0.56611985,0.13820216,-0.486658,-0.4945845,0.56295484,-0.070924826,-0.2966519,0.10223562,0.64910334,-0.29458413,-0.19279252,-0.3698127,0.4781379,-0.35614476,-0.25881612,-0.5414131,0.6484261,-0.6225819,-0.32803893,-0.9939853,0.30051628,-0.35754415,0.6457008,-0.11196086,-0.53754234,-0.2999791,-0.088446215,0.56371343,-0.10715725,-0.286818,0.43826923,0.07604466
